id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
202,202,202,202,1,0379020540,8636643597135,"Linda Brown, Michelle Johnson, Linda Anderson",2009.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,3.44,7575,7575,757,757,1136,3030,1893,759,https://example.com/bookcovers/202.jpg,https://example.com/bookcovers/small/202.jpg,Historical Fiction,"This is a fictional description for the book 'Hallo, hier bin ich!' by Linda Brown, Michelle Johnson, Linda Anderson."
203,203,203,203,1,2934113072,9602417311373,Michael Brown,1977.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,1.38,2840,2840,284,852,710,568,426,284,https://example.com/bookcovers/203.jpg,https://example.com/bookcovers/small/203.jpg,Historical Fiction,This is a fictional description for the book 'Die Prüfungen der Engel' by Michael Brown.
204,204,204,204,1,6225333940,9535536492209,John Davis,1982.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,1.26,8773,8773,877,2631,2193,1754,1315,880,https://example.com/bookcovers/204.jpg,https://example.com/bookcovers/small/204.jpg,"Science Fiction, Historical Fiction, Romance",This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by John Davis.
205,205,205,205,1,6595255995,8624445480594,"James Smith, Robert Taylor",1976.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,1.67,8351,8351,835,2505,2087,1670,1252,837,https://example.com/bookcovers/205.jpg,https://example.com/bookcovers/small/205.jpg,"Self-help, Mystery","This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by James Smith, Robert Taylor."
206,206,206,206,1,5096714707,9347372746025,"Emily Moore, James Brown, Emily Brown",1912.0,The Gumma wars,The Gumma wars,eng,3.77,4347,4347,434,217,434,1086,1738,872,https://example.com/bookcovers/206.jpg,https://example.com/bookcovers/small/206.jpg,"Romance, Mystery","This is a fictional description for the book 'The Gumma wars' by Emily Moore, James Brown, Emily Brown."
207,207,207,207,1,2828689060,6961524276979,David Wilson,1906.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,1.94,3234,3234,323,970,808,646,485,325,https://example.com/bookcovers/207.jpg,https://example.com/bookcovers/small/207.jpg,"Literary Fiction, Biography, Self-help",This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by David Wilson.
208,208,208,208,1,0073161662,7331750751785,"Michael Smith, Michelle Smith",1961.0,World War II,World War II,eng,4.72,3890,3890,389,38,155,389,972,2336,https://example.com/bookcovers/208.jpg,https://example.com/bookcovers/small/208.jpg,Self-help,"This is a fictional description for the book 'World War II' by Michael Smith, Michelle Smith."
209,209,209,209,1,6990169317,4691762020244,Michelle Davis,2011.0,Ninna nanna,Ninna nanna,eng,3.14,875,875,87,87,131,350,218,89,https://example.com/bookcovers/209.jpg,https://example.com/bookcovers/small/209.jpg,Historical Fiction,This is a fictional description for the book 'Ninna nanna' by Michelle Davis.
210,210,210,210,1,7951747659,7749082618028,Michelle Davis,2024.0,The Holiday Trap,The Holiday Trap,eng,2.08,1492,1492,149,447,373,298,223,151,https://example.com/bookcovers/210.jpg,https://example.com/bookcovers/small/210.jpg,"Literary Fiction, Non-fiction, Mystery",This is a fictional description for the book 'The Holiday Trap' by Michelle Davis.
211,211,211,211,1,6767619754,3633579980778,"Sarah Anderson, James Thomas, John Brown",1910.0,Something Special,Something Special,eng,2.32,603,603,60,180,150,120,90,63,https://example.com/bookcovers/211.jpg,https://example.com/bookcovers/small/211.jpg,Fantasy,"This is a fictional description for the book 'Something Special' by Sarah Anderson, James Thomas, John Brown."
212,212,212,212,1,2894105965,3896151023566,Emily Miller,1951.0,Palatul de hârtie,Palatul de hârtie,eng,4.55,2877,2877,287,28,115,287,719,1728,https://example.com/bookcovers/212.jpg,https://example.com/bookcovers/small/212.jpg,"Fantasy, Historical Fiction, Mystery",This is a fictional description for the book 'Palatul de hârtie' by Emily Miller.
213,213,213,213,1,9406890136,3715211984813,Michael Brown,1907.0,Alacrity,Alacrity,eng,4.33,3726,3726,372,74,298,558,1304,1492,https://example.com/bookcovers/213.jpg,https://example.com/bookcovers/small/213.jpg,"Mystery, Non-fiction, Literary Fiction",This is a fictional description for the book 'Alacrity' by Michael Brown.
214,214,214,214,1,4217225767,8060196216273,Emily Brown,2003.0,Deadly Force,Deadly Force,eng,1.88,3409,3409,340,1022,852,681,511,343,https://example.com/bookcovers/214.jpg,https://example.com/bookcovers/small/214.jpg,Horror,This is a fictional description for the book 'Deadly Force' by Emily Brown.
215,215,215,215,1,9106363008,2366792927701,"James Davis, Jennifer Wilson, John Smith",1930.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,4.78,945,945,94,9,37,94,236,569,https://example.com/bookcovers/215.jpg,https://example.com/bookcovers/small/215.jpg,"Thriller, Romance","This is a fictional description for the book 'Bitter Sweet Distraction' by James Davis, Jennifer Wilson, John Smith."
216,216,216,216,1,6084346857,4753896336123,John Davis,1909.0,Jilted,Jilted,eng,2.42,4859,4859,485,1457,1214,971,728,489,https://example.com/bookcovers/216.jpg,https://example.com/bookcovers/small/216.jpg,"Historical Fiction, Mystery, Romance",This is a fictional description for the book 'Jilted' by John Davis.
217,217,217,217,1,4731511738,6693988432682,"James Wilson, David Moore",1987.0,The Science of Storytelling,The Science of Storytelling,eng,4.89,2641,2641,264,26,105,264,660,1586,https://example.com/bookcovers/217.jpg,https://example.com/bookcovers/small/217.jpg,"Romance, Literary Fiction","This is a fictional description for the book 'The Science of Storytelling' by James Wilson, David Moore."
218,218,218,218,1,8865699066,2794713613094,"Michelle Thomas, Michael Moore, Linda Moore",1937.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,2.78,8331,8331,833,2499,2082,1666,1249,835,https://example.com/bookcovers/218.jpg,https://example.com/bookcovers/small/218.jpg,"Historical Fiction, Self-help","This is a fictional description for the book 'A Colorado Match                            Love Inspired' by Michelle Thomas, Michael Moore, Linda Moore."
219,219,219,219,1,4194264538,8977175241216,John Brown,1908.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,4.13,2188,2188,218,43,175,328,765,877,https://example.com/bookcovers/219.jpg,https://example.com/bookcovers/small/219.jpg,Mystery,This is a fictional description for the book 'A Fine Line: A balance to survive' by John Brown.
220,220,220,220,1,0028881402,5424987098930,David Anderson,1959.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,1.14,6612,6612,661,1983,1653,1322,991,663,https://example.com/bookcovers/220.jpg,https://example.com/bookcovers/small/220.jpg,"Thriller, Horror, Young Adult",This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by David Anderson.
221,221,221,221,1,1751360488,5865164475586,"John Anderson, Emily Davis",1904.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,4.63,7335,7335,733,73,293,733,1833,4403,https://example.com/bookcovers/221.jpg,https://example.com/bookcovers/small/221.jpg,Thriller,"This is a fictional description for the book 'Great sects and schisms in Judaism' by John Anderson, Emily Davis."
222,222,222,222,1,1071729959,5015121477953,"Emily Taylor, Emily Moore, Sarah Thomas",1971.0,When the Night Falls,When the Night Falls,eng,2.29,8774,8774,877,2632,2193,1754,1316,879,https://example.com/bookcovers/222.jpg,https://example.com/bookcovers/small/222.jpg,Thriller,"This is a fictional description for the book 'When the Night Falls' by Emily Taylor, Emily Moore, Sarah Thomas."
223,223,223,223,1,6398542878,2817421990863,Michelle Moore,1947.0,The lady of secrets,The lady of secrets,eng,2.0,6120,6120,612,1836,1530,1224,918,612,https://example.com/bookcovers/223.jpg,https://example.com/bookcovers/small/223.jpg,"Science Fiction, Biography",This is a fictional description for the book 'The lady of secrets' by Michelle Moore.
224,224,224,224,1,2544855761,6746562287686,"Jennifer Moore, David Taylor",1900.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,1.99,3004,3004,300,901,751,600,450,302,https://example.com/bookcovers/224.jpg,https://example.com/bookcovers/small/224.jpg,Biography,"This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by Jennifer Moore, David Taylor."
225,225,225,225,1,4949568277,5360244425002,"Michael Brown, John Miller",1926.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,4.47,3788,3788,378,75,303,568,1325,1517,https://example.com/bookcovers/225.jpg,https://example.com/bookcovers/small/225.jpg,"Historical Fiction, Self-help, Mystery","This is a fictional description for the book 'Girls out late (Girls #3)' by Michael Brown, John Miller."
226,226,226,226,1,3379967007,7010618260241,"Michael Miller, John Davis, Michael Anderson",1961.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,1.27,1083,1083,108,324,270,216,162,111,https://example.com/bookcovers/226.jpg,https://example.com/bookcovers/small/226.jpg,"Mystery, Historical Fiction","This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by Michael Miller, John Davis, Michael Anderson."
227,227,227,227,1,2818114683,7288468678762,Emily Smith,1908.0,Economics For Dummies,Economics For Dummies,eng,1.36,7375,7375,737,2212,1843,1475,1106,739,https://example.com/bookcovers/227.jpg,https://example.com/bookcovers/small/227.jpg,"Non-fiction, Horror, Romance",This is a fictional description for the book 'Economics For Dummies' by Emily Smith.
228,228,228,228,1,9612159162,3420320185323,"John Davis, Linda Miller",1975.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,3.8,8644,8644,864,432,864,2161,3457,1730,https://example.com/bookcovers/228.jpg,https://example.com/bookcovers/small/228.jpg,"Fantasy, Non-fiction","This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by John Davis, Linda Miller."
229,229,229,229,1,5059651793,9177993570303,"Emily Miller, Linda Miller",1957.0,Moving Up On Manolos,Moving Up On Manolos,eng,3.25,9511,9511,951,951,1426,3804,2377,953,https://example.com/bookcovers/229.jpg,https://example.com/bookcovers/small/229.jpg,"Young Adult, Fantasy, Mystery","This is a fictional description for the book 'Moving Up On Manolos' by Emily Miller, Linda Miller."
230,230,230,230,1,4546856153,9889998766370,Sarah Davis,2015.0,The British Constitution,The British Constitution,eng,4.69,9015,9015,901,90,360,901,2253,5411,https://example.com/bookcovers/230.jpg,https://example.com/bookcovers/small/230.jpg,Thriller,This is a fictional description for the book 'The British Constitution' by Sarah Davis.
231,231,231,231,1,9006452241,5321246466164,"John Brown, Robert Anderson",1952.0,The Abode,The Abode,eng,1.33,6352,6352,635,1905,1588,1270,952,637,https://example.com/bookcovers/231.jpg,https://example.com/bookcovers/small/231.jpg,"Non-fiction, Literary Fiction, Horror","This is a fictional description for the book 'The Abode' by John Brown, Robert Anderson."
232,232,232,232,1,2067510078,0406956504577,James Thomas,1957.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,1.44,6474,6474,647,1942,1618,1294,971,649,https://example.com/bookcovers/232.jpg,https://example.com/bookcovers/small/232.jpg,Romance,"This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by James Thomas."
233,233,233,233,1,8901097192,7378239620609,"John Wilson, James Brown",1990.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,4.57,7259,7259,725,72,290,725,1814,4358,https://example.com/bookcovers/233.jpg,https://example.com/bookcovers/small/233.jpg,"Literary Fiction, Non-fiction","This is a fictional description for the book 'Las estrellas nos atacan' by John Wilson, James Brown."
234,234,234,234,1,6722103218,5032983822007,"David Smith, Emily Thomas, John Johnson",1947.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,1.08,1526,1526,152,457,381,305,228,155,https://example.com/bookcovers/234.jpg,https://example.com/bookcovers/small/234.jpg,Horror,"This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by David Smith, Emily Thomas, John Johnson."
235,235,235,235,1,3748918745,9410752085723,David Miller,1959.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,1.91,4977,4977,497,1493,1244,995,746,499,https://example.com/bookcovers/235.jpg,https://example.com/bookcovers/small/235.jpg,"Biography, Self-help, Non-fiction",This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by David Miller.
236,236,236,236,1,2873169176,5251571376417,James Anderson,1915.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,3.18,1545,1545,154,154,231,618,386,156,https://example.com/bookcovers/236.jpg,https://example.com/bookcovers/small/236.jpg,Horror,This is a fictional description for the book 'India and Israel against Islamic terror' by James Anderson.
237,237,237,237,1,1844371800,7552317349781,Emily Johnson,1917.0,Walking and climbing,Walking and climbing,eng,1.18,4071,4071,407,1221,1017,814,610,409,https://example.com/bookcovers/237.jpg,https://example.com/bookcovers/small/237.jpg,"Young Adult, Science Fiction",This is a fictional description for the book 'Walking and climbing' by Emily Johnson.
238,238,238,238,1,3657921347,8794276758837,"Michelle Miller, John Taylor",1953.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,4.85,8232,8232,823,82,329,823,2058,4940,https://example.com/bookcovers/238.jpg,https://example.com/bookcovers/small/238.jpg,"Non-fiction, Young Adult","This is a fictional description for the book 'ASURA SOVEREIGN 30' by Michelle Miller, John Taylor."
239,239,239,239,1,0020719389,3423752009858,Emily Smith,1929.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,5.0,964,964,96,9,38,96,241,580,https://example.com/bookcovers/239.jpg,https://example.com/bookcovers/small/239.jpg,"Literary Fiction, Fantasy, Romance","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Emily Smith."
